gene_name	index
MIER1	9587
MIER2	9588
MIER3	9589
MIF	9590
MIF4GD	9591
MIGA1	9592
MIGA2	9593
MIIP	9594
MILR1	9595
MINAR1	9596
MINAR2	9597
MINDY1	9598
MINDY2	9599
MINDY3	9600
MINDY4	9601
MINDY4B	9602
MINK1	9603
MINPP1	9604
MIOS	9605
MIOX	9606
MIP	9607
MIPEP	9608
MIPOL1	9609
MIS12	9610
MIS18A	9611
MIS18BP1	9612
MISP	9613
MISP3	9614
MITD1	9615
MITF	9616
MIX23	9617
MIXL1	9618
MKI67	9619
MKKS	9620
MKLN1	9621
MKNK1	9622
MKNK2	9623
MKRN1	9624
MKRN2	9625
MKRN2OS	9626
MKRN3	9627
MKS1	9628
MKX	9629
MLANA	9630
MLC1	9631
MLEC	9632
MLF1	9633
MLF2	9634
MLH1	9635
MLH3	9636
MLIP	9637
MLKL	9638
MLLT1	9639
MLLT10	9640
MLLT11	9641
MLLT3	9642
MLLT6	9643
MLN	9644
MLNR	9645
MLPH	9646
MLST8	9647
MLX	9648
MLXIP	9649
MLXIPL	9650
MLYCD	9651
MMAA	9652
MMAB	9653
MMACHC	9654
MMADHC	9655
MMD	9656
MMD2	9657
MME	9658
MMEL1	9659
MMGT1	9660
MMP1	9661
MMP10	9662
MMP11	9663
MMP12	9664
MMP13	9665
MMP14	9666
MMP15	9667
MMP16	9668
MMP17	9669
MMP19	9670
MMP2	9671
MMP20	9672
MMP21	9673
MMP23B	9674
MMP24	9675
MMP24OS	9676
MMP25	9677
MMP26	9678
MMP27	9679
MMP28	9680
MMP3	9681
MMP7	9682
MMP8	9683
MMP9	9684
MMRN1	9685
MMRN2	9686
MMS19	9687
MMS22L	9688
MMUT	9689
MN1	9690
MNAT1	9691
MND1	9692
MNDA	9693
MNS1	9694
MNT	9695
MNX1	9696
MOAP1	9697
MOB1A	9698
MOB1B	9699
MOB2	9700
MOB3A	9701
MOB3B	9702
MOB3C	9703
MOB4	9704
MOBP	9705
MOCOS	9706
MOCS1	9707
MOCS2	9708
MOCS3	9709
MOG	9710
MOGAT1	9711
MOGAT2	9712
MOGAT3	9713
MOGS	9714
MOK	9715
MON1A	9716
MON1B	9717
MON2	9718
MORC1	9719
MORC2	9720
MORC3	9721
MORC4	9722
MORF4L1	9723
MORF4L2	9724
MORN1	9725
MORN2	9726
MORN3	9727
MORN4	9728
MORN5	9729
MOS	9730
MOSMO	9731
MOSPD1	9732
MOSPD2	9733
MOSPD3	9734
MOV10	9735
MOV10L1	9736
MOXD1	9737
MPC1	9738
MPC1L	9739
MPC2	9740
MPDU1	9741
MPDZ	9742
MPEG1	9743
MPG	9744
MPHOSPH10	9745
MPHOSPH6	9746
MPHOSPH8	9747
MPHOSPH9	9748
MPI	9749
MPIG6B	9750
MPL	9751
MPLKIP	9752
MPND	9753
MPO	9754
MPP1	9755
MPP2	9756
MPP3	9757
MPP4	9758
MPP7	9759
MPPE1	9760
MPPED1	9761
MPPED2	9762
MPRIP	9763
MPST	9764
MPV17	9765
MPV17L	9766
MPV17L2	9767
MPZ	9768
MPZL1	9769
MPZL2	9770
MPZL3	9771
MR1	9772
MRAP	9773
MRAP2	9774
MRAS	9775
MRC1	9776
MRC2	9777
MRE11	9778
MREG	9779
MRFAP1	9780
MRFAP1L1	9781
MRGBP	9782
MRGPRD	9783
MRGPRE	9784
MRGPRF	9785
MRGPRG	9786
MRGPRX1	9787
MRGPRX2	9788
MRGPRX3	9789
MRGPRX4	9790
MRI1	9791
MRLN	9792
MRM1	9793
MRM2	9794
MRM3	9795
MRNIP	9796
MRO	9797
MROH1	9798
MROH2A	9799
MROH2B	9800
MROH5	9801
MROH6	9802
MROH7	9803
MROH8	9804
MROH9	9805
MRPL1	9806
MRPL10	9807
MRPL11	9808
MRPL12	9809
MRPL13	9810
MRPL14	9811
MRPL15	9812
MRPL16	9813
MRPL17	9814
MRPL18	9815
MRPL19	9816
MRPL2	9817
MRPL20	9818
MRPL21	9819
MRPL22	9820
MRPL23	9821
MRPL24	9822
MRPL27	9823
MRPL28	9824
MRPL3	9825
MRPL30	9826
MRPL32	9827
MRPL33	9828
MRPL34	9829
MRPL35	9830
MRPL36	9831
MRPL37	9832
MRPL38	9833
MRPL39	9834
MRPL4	9835
MRPL40	9836
MRPL41	9837
MRPL42	9838
MRPL43	9839
MRPL44	9840
MRPL45	9841
MRPL46	9842
MRPL47	9843
MRPL48	9844
MRPL49	9845
MRPL50	9846
MRPL51	9847
MRPL52	9848
MRPL53	9849
MRPL54	9850
MRPL55	9851
MRPL57	9852
MRPL58	9853
MRPL9	9854
MRPS10	9855
MRPS11	9856
MRPS12	9857
MRPS14	9858
MRPS15	9859
MRPS16	9860
MRPS17	9861
MRPS18A	9862
MRPS18B	9863
MRPS18C	9864
MRPS2	9865
MRPS21	9866
MRPS22	9867
MRPS23	9868
MRPS24	9869
MRPS25	9870
MRPS26	9871
MRPS27	9872
MRPS28	9873
MRPS30	9874
MRPS31	9875
MRPS33	9876
MRPS34	9877
MRPS35	9878
MRPS36	9879
MRPS5	9880
MRPS6	9881
MRPS7	9882
MRPS9	9883
MRRF	9884
MRS2	9885
MRTFA	9886
MRTFB	9887
MRTO4	9888
MS4A1	9889
MS4A10	9890
MS4A12	9891
MS4A13	9892
MS4A14	9893
MS4A15	9894
MS4A18	9895
MS4A2	9896
MS4A3	9897
MS4A4A	9898
MS4A4E	9899
MS4A5	9900
MS4A6A	9901
MS4A6E	9902
MS4A7	9903
MS4A8	9904
MSANTD1	9905
MSANTD2	9906
MSANTD3	9907
MSANTD4	9908
MSANTD5	9909
MSC	9910
MSGN1	9911
MSH2	9912
MSH3	9913
MSH4	9914
MSH5	9915
MSH6	9916
MSI1	9917
MSI2	9918
MSL1	9919
MSL2	9920
MSL3	9921
MSLN	9922
MSMB	9923
MSMO1	9924
MSMP	9925
MSN	9926
MSR1	9927
MSRA	9928
MSRB1	9929
MSRB2	9930
MSRB3	9931
MSS51	9932
MST1	9933
MST1R	9934
MSTN	9935
MSTO1	9936
MSX1	9937
MSX2	9938
MT-ATP6	9939
MT-ATP6__chrM	9940
MT-ATP8	9941
MT-ATP8__chrM	9942
MT-CO1	9943
MT-CO1__chrM	9944
MT-CO2	9945
MT-CO2__chrM	9946
MT-CO3	9947
MT-CO3__chrM	9948
MT-CYB	9949
MT-CYB__chrM	9950
MT-ND1	9951
MT-ND1__chrM	9952
MT-ND2	9953
MT-ND2__chrM	9954
MT-ND3	9955
MT-ND3__chrM	9956
MT-ND4	9957
MT-ND4L	9958
MT-ND4L__chrM	9959
MT-ND4__chrM	9960
MT-ND5	9961
MT-ND5__chrM	9962
MT-ND6	9963
MT-ND6__chrM	9964
MT-RNR1	9965
MT-RNR1__chrM	9966
MT-RNR2	9967
MT-RNR2__chrM	9968
MT-TA	9969
MT-TC	9970
MT-TD	9971
MT-TE	9972
MT-TF	9973
MT-TF__chrM	9974
MT-TG	9975
MT-TH	9976
MT-TH__chrM	9977
MT-TI	9978
MT-TK	9979
MT-TK__chrM	9980
MT-TL1	9981
MT-TL2	9982
MT-TL2__chrM	9983
MT-TM	9984
MT-TN	9985
MT-TP	9986
MT-TQ	9987
MT-TQ__chrM	9988
MT-TR	9989
MT-TS1	9990
MT-TS2	9991
MT-TT	9992
MT-TV	9993
MT-TW	9994
MT-TY	9995
MT1A	9996
MT1B	9997
MT1E	9998
MT1F	9999
MT1G	10000
MT1H	10001
MT1HL1	10002
MT1M	10003
MT1X	10004
MT2A	10005
MT3	10006
MT4	10007
MTA1	10008
MTA2	10009
MTA3	10010
MTAP	10011
MTARC1	10012
MTARC2	10013
MTBP	10014
MTCH1	10015
MTCH2	10016
MTCL1	10017
MTCP1	10018
MTDH	10019
MTERF1	10020
MTERF2	10021
MTERF3	10022
MTERF4	10023
MTF1	10024
MTF2	10025
MTFMT	10026
MTFP1	10027
MTFR1	10028
MTFR1L	10029
MTFR2	10030
MTG1	10031
MTG2	10032
MTHFD1	10033
MTHFD1L	10034
MTHFD2	10035
MTHFD2L	10036
MTHFR	10037
MTHFS	10038
MTHFSD	10039
MTIF2	10040
MTIF3	10041
MTLN	10042
MTM1	10043
MTMR1	10044
MTMR10	10045
MTMR11	10046
MTMR12	10047
MTMR14	10048
MTMR2	10049
MTMR3	10050
MTMR4	10051
MTMR6	10052
MTMR7	10053
MTMR8	10054
MTMR9	10055
MTNR1A	10056
MTNR1B	10057
MTO1	10058
MTOR	10059
MTPAP	10060
MTPN	10061
MTR	10062
MTRES1	10063
MTREX	10064
MTRF1	10065
MTRF1L	10066
MTRFR	10067
MTRR	10068
MTSS1	10069
MTSS2	10070
MTTP	10071
MTURN	10072
MTUS1	10073
MTUS2	10074
MTX1	10075
MTX2	10076
MTX3	10077
MUC1	10078
MUC12	10079
MUC13	10080
MUC15	10081
MUC16	10082
MUC17	10083
MUC19	10084
MUC2	10085
MUC20	10086
MUC21	10087
MUC22	10088
MUC3A	10089
MUC3B	10090
MUC4	10091
MUC5AC	10092
MUC5B	10093
MUC6	10094
MUC7	10095
MUC8	10096
MUCL1	10097
MUCL3	10098
MUL1	10099
MUS81	10100
MUSK	10101
MUSTN1	10102
MUTYH	10103
MVB12A	10104
MVB12B	10105
MVD	10106
MVK	10107
MVP	10108
MX1	10109
MX2	10110
MXD1	10111
MXD3	10112
MXD4	10113
MXI1	10114
MXRA5	10115
MXRA7	10116
MXRA8	10117
MYADM	10118
MYADML2	10119
MYB	10120
MYBBP1A	10121
MYBL1	10122
MYBL2	10123
MYBPC1	10124
MYBPC2	10125
MYBPC3	10126
MYBPH	10127
MYBPHL	10128
MYC	10129
MYCBP	10130
MYCBP2	10131
MYCBPAP	10132
MYCL	10133
MYCN	10134
MYCT1	10135
MYD88	10136
MYDGF	10137
MYEF2	10138
MYEOV	10139
MYF5	10140
MYF6	10141
MYG1	10142
MYH1	10143
MYH10	10144
MYH11	10145
MYH13	10146
MYH14	10147
MYH15	10148
MYH2	10149
MYH3	10150
MYH4	10151
MYH6	10152
MYH7	10153
MYH7B	10154
MYH8	10155
MYH9	10156
MYL1	10157
MYL10	10158
MYL12A	10159
MYL12B	10160
MYL2	10161
MYL3	10162
MYL4	10163
MYL5	10164
MYL6	10165
MYL6B	10166
MYL7	10167
MYL9	10168
MYLIP	10169
MYLK	10170
MYLK2	10171
MYLK3	10172
MYLK4	10173
MYLPF	10174
MYMK	10175
MYMX	10176
MYNN	10177
MYO10	10178
MYO15A	10179
MYO15B	10180
MYO16	10181
MYO18A	10182
MYO18B	10183
MYO19	10184
MYO1A	10185
MYO1B	10186
MYO1C	10187
MYO1D	10188
MYO1E	10189
MYO1F	10190
MYO1G	10191
MYO1H	10192
MYO3A	10193
MYO3B	10194
MYO5A	10195
MYO5B	10196
MYO5C	10197
MYO6	10198
MYO7A	10199
MYO7B	10200
MYO9A	10201
MYO9B	10202
MYOC	10203
MYOCD	10204
MYOCOS	10205
MYOD1	10206
MYOF	10207
MYOG	10208
MYOM1	10209
MYOM2	10210
MYOM3	10211
MYORG	10212
MYOT	10213
MYOZ1	10214
MYOZ2	10215
MYOZ3	10216
MYPN	10217
MYPOP	10218
MYRF	10219
MYRFL	10220
MYRIP	10221
MYSM1	10222
MYT1	10223
MYT1L	10224
MYZAP	10225
MZB1	10226
MZF1	10227
MZT1	10228
MZT2A	10229
MZT2B	10230
N4BP1	10231
N4BP2	10232
N4BP2L1	10233
N4BP2L2	10234
N4BP3	10235
N6AMT1	10236
NAA10	10237
NAA11	10238
NAA15	10239
NAA16	10240
NAA20	10241
NAA25	10242
NAA30	10243
NAA35	10244
NAA38	10245
NAA40	10246
NAA50	10247
NAA60	10248
NAA80	10249
NAAA	10250
NAALAD2	10251
NAALADL1	10252
NAALADL2	10253
NAB1	10254
NAB2	10255
NABP1	10256
NABP2	10257
NACA	10258
NACA2	10259
NACAD	10260
NACC1	10261
NACC2	10262
NADK	10263
NADK2	10264
NADSYN1	10265
NAE1	10266
NAF1	10267
NAGA	10268
NAGK	10269
NAGLU	10270
NAGPA	10271
NAGS	10272
NAIF1	10273
NAIP	10274
NALCN	10275
NALF1	10276
NALF2	10277
NAMPT	10278
NANOG	10279
NANOGNB	10280
NANOGP8	10281
NANOS1	10282
NANOS2	10283
NANOS3	10284
NANP	10285
NANS	10286
NAP1L1	10287
NAP1L2	10288
NAP1L3	10289
NAP1L4	10290
NAP1L5	10291
NAPA	10292
NAPB	10293
NAPEPLD	10294
NAPG	10295
NAPRT	10296
NAPSA	10297
NARF	10298
NARS1	10299
NARS2	10300
NASP	10301
NAT1	10302
NAT10	10303
NAT14	10304
NAT16	10305
NAT2	10306
NAT8	10307
NAT8B	10308
NAT8L	10309
NAT9	10310
NATD1	10311
NAV1	10312
NAV2	10313
NAV3	10314
NAXD	10315
NAXE	10316
NBArS	10317
NBDY	10318
NBEA	10319
NBEAL1	10320
NBEAL2	10321
NBL1	10322
NBN	10323
NBPF1	10324
NBPF10	10325
NBPF11	10326
NBPF12	10327
NBPF14	10328
NBPF15	10329
NBPF19	10330
NBPF20	10331
NBPF26	10332
NBPF3	10333
NBPF4	10334
NBPF6	10335
NBPF9	10336
NBR1	10337
NCALD	10338
NCAM1	10339
NCAM2	10340
NCAN	10341
NCAPD2	10342
NCAPD3	10343
NCAPG	10344
NCAPG2	10345
NCAPH	10346
NCAPH2	10347
NCBP1	10348
NCBP2	10349
NCBP2AS2	10350
NCBP2L	10351
NCBP3	10352
NCCRP1	10353
NCDN	10354
NCEH1	10355
NCF1	10356
NCF2	10357
NCF4	10358
NCK1	10359
NCK2	10360
NCKAP1	10361
NCKAP1L	10362
NCKAP5	10363
NCKAP5L	10364
NCKIPSD	10365
NCL	10366
NCLN	10367
NCMAP	10368
NCOA1	10369
NCOA2	10370
NCOA3	10371
NCOA4	10372
NCOA5	10373
NCOA6	10374
NCOA7	10375
NCOR1	10376
NCOR2	10377
NCR1	10378
NCR2	10379
NCR3	10380
NCR3LG1	10381
NCS1	10382
NCSTN	10383
NDC1	10384
NDC80	10385
NDE1	10386
NDEL1	10387
NDFIP1	10388
NDFIP2	10389
NDN	10390
NDNF	10391
NDOR1	10392
NDP	10393
NDRG1	10394
NDRG2	10395
NDRG3	10396
NDRG4	10397
NDST1	10398
NDST2	10399
NDST3	10400
NDST4	10401
NDUFA1	10402
NDUFA10	10403
NDUFA11	10404
NDUFA12	10405
NDUFA13	10406
NDUFA2	10407
NDUFA3	10408
NDUFA4	10409
NDUFA4L2	10410
NDUFA5	10411
NDUFA6	10412
NDUFA7	10413
NDUFA8	10414
NDUFA9	10415
NDUFAB1	10416
NDUFAF1	10417
NDUFAF2	10418
NDUFAF3	10419
NDUFAF4	10420
NDUFAF5	10421
NDUFAF6	10422
NDUFAF7	10423
NDUFAF8	10424
NDUFB1	10425
NDUFB10	10426
NDUFB11	10427
NDUFB2	10428
NDUFB3	10429
NDUFB4	10430
NDUFB5	10431
NDUFB6	10432
NDUFB7	10433
NDUFB8	10434
NDUFB9	10435
NDUFC1	10436
NDUFC2	10437
NDUFS1	10438
NDUFS2	10439
NDUFS3	10440
NDUFS4	10441
NDUFS5	10442
NDUFS6	10443
NDUFS7	10444
NDUFS8	10445
NDUFV1	10446
NDUFV2	10447
NDUFV3	10448
NEB	10449
NEBL	10450
NECAB1	10451
NECAB2	10452
NECAB3	10453
NECAP1	10454
NECAP2	10455
NECTIN1	10456
NECTIN2	10457
NECTIN3	10458
NECTIN4	10459
NEDD1	10460
NEDD4	10461
NEDD4L	10462
NEDD8	10463
NEDD9	10464
NEFH	10465
NEFL	10466
NEFM	10467
NEGR1	10468
NEIL1	10469
NEIL2	10470
NEIL3	10471
NEK1	10472
NEK10	10473
NEK11	10474
NEK2	10475
NEK3	10476
NEK4	10477
NEK5	10478
NEK6	10479
NEK7	10480
NEK8	10481
NEK9	10482
NELFA	10483
NELFB	10484
NELFCD	10485
NELFE	10486
NELL1	10487
NELL2	10488
NEMF	10489
NEMP1	10490
NEMP2	10491
NENF	10492
NEO1	10493
NEPRO	10494
NES	10495
NET1	10496
NETO1	10497
NETO2	10498
NEU1	10499
NEU2	10500
NEU3	10501
NEU4	10502
NEURL1	10503
NEURL1B	10504
NEURL2	10505
NEURL3	10506
NEURL4	10507
NEUROD1	10508
NEUROD2	10509
NEUROD4	10510
NEUROD6	10511
NEUROG1	10512
NEUROG2	10513
NEUROG3	10514
NEXMIF	10515
NEXN	10516
NF1	10517
NF2	10518
NFAM1	10519
NFASC	10520
NFAT5	10521
NFATC1	10522
NFATC2	10523
NFATC2IP	10524
NFATC3	10525
NFATC4	10526
NFE2	10527
NFE2L1	10528
NFE2L2	10529
NFE2L3	10530
NFIA	10531
NFIB	10532
NFIC	10533
NFIL3	10534
NFILZ	10535
NFIX	10536
NFKB1	10537
NFKB2	10538
NFKBIA	10539
NFKBIB	10540
NFKBID	10541
NFKBIE	10542
NFKBIL1	10543
NFKBIZ	10544
NFRKB	10545
NFS1	10546
NFU1	10547
NFX1	10548
NFXL1	10549
NFYA	10550
NFYB	10551
NFYC	10552
NGB	10553
NGDN	10554
NGEF	10555
NGF	10556
NGFR	10557
NGLY1	10558
NGRN	10559
NHEJ1	10560
NHLH1	10561
NHLH2	10562
NHLRC1	10563
NHLRC2	10564
NHLRC3	10565
NHLRC4	10566
NHP2	10567
NHS	10568
NHSL1	10569
NHSL2	10570
NIBAN1	10571
NIBAN2	10572
NIBAN3	10573
NICN1	10574
NID1	10575
NID2	10576
NIF3L1	10577
NIFK	10578
NIM1K	10579
NIN	10580
NINJ1	10581
NINJ2	10582
NINL	10583
NIP7	10584
NIPA1	10585
NIPA2	10586
NIPAL1	10587
NIPAL2	10588
NIPAL3	10589
NIPAL4	10590
NIPBL	10591
NIPSNAP1	10592
NIPSNAP2	10593
NIPSNAP3A	10594
NIPSNAP3B	10595
NISCH	10596
NIT1	10597
NIT2	10598
NKAIN1	10599
NKAIN2	10600
NKAIN3	10601
NKAIN4	10602
NKAP	10603
NKAPD1	10604
NKAPL	10605
NKD1	10606
NKD2	10607
NKG7	10608
NKIRAS1	10609
NKIRAS2	10610
NKPD1	10611
NKRF	10612
NKTR	10613
NKX1-1	10614
NKX1-2	10615
NKX2-1	10616
NKX2-2	10617
NKX2-3	10618
NKX2-4	10619
NKX2-5	10620
NKX2-6	10621
NKX2-8	10622
NKX3-1	10623
NKX3-2	10624
NKX6-1	10625
NKX6-2	10626
NKX6-3	10627
NLE1	10628
NLGN1	10629
NLGN2	10630
NLGN3	10631
NLGN4X	10632
NLGN4Y	10633
NLK	10634
NLN	10635
NLRC3	10636
NLRC4	10637
NLRC5	10638
NLRP1	10639
NLRP10	10640
NLRP11	10641
NLRP12	10642
NLRP13	10643
NLRP14	10644
NLRP2	10645
NLRP2B	10646
NLRP3	10647
NLRP4	10648
NLRP5	10649
NLRP6	10650
NLRP7	10651
NLRP8	10652
NLRP9	10653
NLRX1	10654
NMB	10655
NMBR	10656
NMD3	10657
NME1	10658
NME2	10659
NME3	10660
NME4	10661
NME5	10662
NME6	10663
NME7	10664
NME8	10665
NME9	10666
NMI	10667
NMNAT1	10668
NMNAT2	10669
NMNAT3	10670
NMRAL1	10671
NMRK1	10672
NMRK2	10673
NMS	10674
NMT1	10675
NMT2	10676
NMU	10677
NMUR1	10678
NMUR2	10679
NNAT	10680
NNMT	10681
NNT	10682
NOA1	10683
NOB1	10684
NOBOX	10685
NOC2L	10686
NOC3L	10687
NOC4L	10688
NOCT	10689
NOD1	10690
NOD2	10691
NODAL	10692
NOG	10693
NOL10	10694
NOL11	10695
NOL12	10696
NOL3	10697
NOL4	10698
NOL4L	10699
NOL6	10700
NOL7	10701
NOL8	10702
NOL9	10703
NOLC1	10704
NOM1	10705
NOMO1	10706
NOMO2	10707
NOMO3	10708
NONO	10709
NOP10	10710
NOP14	10711
NOP16	10712
NOP2	10713
NOP53	10714
NOP56	10715
NOP58	10716
NOP9	10717
NOPCHAP1	10718
NOS1	10719
NOS1AP	10720
NOS2	10721
NOS3	10722
NOSIP	10723
NOSTRIN	10724
NOTCH1	10725
NOTCH2	10726
NOTCH2NLA	10727
NOTCH2NLB	10728
NOTCH2NLC	10729
NOTCH3	10730
NOTCH4	10731
NOTO	10732
NOTUM	10733
NOVA1	10734
NOVA2	10735
NOX1	10736
NOX3	10737
NOX4	10738
NOX5	10739
NOXA1	10740
NOXO1	10741
NOXRED1	10742
NPAP1	10743
NPAP1L	10744
NPAS1	10745
NPAS2	10746
NPAS3	10747
NPAS4	10748
NPAT	10749
NPB	10750
NPBWR1	10751
NPBWR2	10752
NPC1	10753
NPC1L1	10754
NPC2	10755
NPDC1	10756
NPEPL1	10757
NPEPPS	10758
NPFF	10759
NPFFR1	10760
NPFFR2	10761
NPHP1	10762
NPHP3	10763
NPHP4	10764
NPHS1	10765
NPHS2	10766
NPIPA1	10767
NPIPA2	10768
NPIPA3	10769
NPIPA5	10770
NPIPA7	10771
NPIPA8	10772
NPIPB11	10773
NPIPB12	10774
NPIPB13	10775
NPIPB15	10776
NPIPB2	10777
NPIPB3	10778
NPIPB4	10779
NPIPB5	10780
NPIPB6	10781
NPIPB8	10782
NPIPB9	10783
NPL	10784
NPLOC4	10785
NPM1	10786
NPM2	10787
NPM3	10788
NPNT	10789
NPPA	10790
NPPB	10791
NPPC	10792
NPRL2	10793
NPRL3	10794
NPR1	10795
NPR2	10796
NPR3	10797
NPS	10798
NPSR1	10799
NPTN	10800
NPTX1	10801
NPTX2	10802
NPTXR	10803
NPVF	10804
NPW	10805
NPY	10806
NPY1R	10807
NPY2R	10808
NPY4R	10809
NPY4R2	10810
NPY5R	10811
NQO1	10812
NQO2	10813
NR0B1	10814
NR0B2	10815
NR1D1	10816
NR1D2	10817
NR1H2	10818
NR1H3	10819
NR1H4	10820
NR1I2	10821
NR1I3	10822
NR2C1	10823
NR2C2	10824
NR2C2AP	10825
NR2E1	10826
NR2E3	10827
NR2F1	10828
NR2F2	10829
NR2F6	10830
NR3C1	10831
NR3C2	10832
NR4A1	10833
NR4A2	10834
NR4A3	10835
NR5A1	10836
NR5A2	10837
NR6A1	10838
NRAP	10839
NRARP	10840
NRAS	10841
NRBF2	10842
NRBP1	10843
NRBP2	10844
NRCAM	10845
NRDC	10846
NRDE2	10847
NREP	10848
NRF1	10849
NRG1	10850
NRG2	10851
NRG3	10852
NRG4	10853
NRGN	10854
NRIP1	10855
NRIP2	10856
NRIP3	10857
NRK	10858
NRL	10859
NRM	10860
NRN1	10861
NRN1L	10862
NRP1	10863
NRP2	10864
NRROS	10865
NRSN1	10866
NRSN2	10867
NRTN	10868
NRXN1	10869
NRXN2	10870
NRXN3	10871
NSA2	10872
NSD1	10873
NSD2	10874
NSD3	10875
NSDHL	10876
NSF	10877
NSFL1C	10878
NSG1	10879
NSG2	10880
NSL1	10881
NSMAF	10882
NSMCE1	10883
NSMCE2	10884
NSMCE3	10885
NSMCE4A	10886
NSMF	10887
NSRP1	10888
NSUN2	10889
NSUN3	10890
NSUN4	10891
NSUN5	10892
NSUN6	10893
NSUN7	10894
NT5C	10895
NT5C1A	10896
NT5C1B	10897
NT5C2	10898
NT5C3A	10899
NT5C3B	10900
NT5DC1	10901
NT5DC2	10902
NT5DC3	10903
NT5DC4	10904
NT5E	10905
NT5M	10906
NTAN1	10907
NTAQ1	10908
NTF3	10909
NTF4	10910
NTHL1	10911
NTM	10912
NTMT1	10913
NTMT2	10914
NTN1	10915
NTN3	10916
NTN4	10917
NTN5	10918
NTNG1	10919
NTNG2	10920
NTPCR	10921
NTRK1	10922
NTRK2	10923
NTRK3	10924
NTS	10925
NTSR1	10926
NTSR2	10927
NUAK1	10928
NUAK2	10929
NUB1	10930
NUBP1	10931
NUBP2	10932
NUBPL	10933
NUCB1	10934
NUCB2	10935
NUCKS1	10936
NUDC	10937
NUDCD1	10938
NUDCD2	10939
NUDCD3	10940
NUDT1	10941
NUDT10	10942
NUDT11	10943
NUDT12	10944
NUDT13	10945
NUDT14	10946
NUDT15	10947
NUDT16	10948
NUDT16L1	10949
NUDT17	10950
NUDT18	10951
NUDT19	10952
NUDT2	10953
NUDT21	10954
NUDT22	10955
NUDT3	10956
NUDT4	10957
NUDT4B	10958
NUDT5	10959
NUDT6	10960
NUDT7	10961
NUDT8	10962
NUDT9	10963
NUF2	10964
NUFIP1	10965
NUFIP2	10966
NUGGC	10967
NUMA1	10968
NUMB	10969
NUMBL	10970
NUP107	10971
NUP133	10972
NUP153	10973
NUP155	10974
NUP160	10975
NUP188	10976
NUP205	10977
NUP210	10978
NUP210L	10979
NUP214	10980
NUP35	10981
NUP37	10982
NUP42	10983
NUP43	10984
NUP50	10985
NUP54	10986
NUP58	10987
NUP62	10988
NUP62CL	10989
NUP85	10990
NUP88	10991
NUP93	10992
NUP98	10993
NUPR1	10994
NUPR2	10995
NUS1	10996
NUSAP1	10997
NUTF2	10998
NUTM1	10999
NUTM2A	11000
NUTM2B	11001
NUTM2D	11002
NUTM2E	11003
NUTM2F	11004
NUTM2G	11005
NVL	11006
NWD1	11007
NWD2	11008
NXF1	11009
NXF2	11010
NXF2B	11011
NXF3	11012
NXF5	11013
NXN	11014
NXNL1	11015
NXNL2	11016
NXPE1	11017
NXPE2	11018
NXPE3	11019
NXPE4	11020
NXPH1	11021
NXPH2	11022
NXPH3	11023
NXPH4	11024
NXT1	11025
NXT2	11026
NYAP1	11027
NYAP2	11028
NYNRIN	11029
NYX	11030
OAF	11031
OARD1	11032
OAS1	11033
OAS2	11034
OAS3	11035
OASL	11036
OAT	11037
OAZ1	11038
OAZ2	11039
OAZ3	11040
OBI1	11041
OBP2A	11042
OBP2B	11043
OBSCN	11044
OBSL1	11045
OC90	11046
OCA2	11047
OCEL1	11048
OCIAD1	11049
OCIAD2	11050
OCLN	11051
OCM	11052
OCM2	11053
OCRL	11054
OCSTAMP	11055
ODAD1	11056
ODAD2	11057
ODAD3	11058
ODAD4	11059
ODAM	11060
ODAPH	11061
ODC1	11062
ODF1	11063
ODF2	11064
ODF2L	11065
ODF3	11066
ODF3B	11067
ODF3L1	11068
ODF3L2	11069
ODF4	11070
ODR4	11071
OFD1	11072
OGA	11073
OGDH	11074
OGDHL	11075
OGFOD1	11076
OGFOD2	11077
OGFOD3	11078
OGFR	11079
OGFRL1	11080
OGG1	11081
OGN	11082
OGT	11083
OIP5	11084
OIT3	11085
OLA1	11086
OLAH	11087
OLFM1	11088
OLFM2	11089
OLFM3	11090
OLFM4	11091
OLFML1	11092
OLFML2A	11093
OLFML2B	11094
OLFML3	11095
OLIG1	11096
OLIG2	11097
OLIG3	11098
OLR1	11099
OMA1	11100
OMD	11101
OMG	11102
OMP	11103
ONECUT1	11104
ONECUT2	11105
ONECUT3	11106
OOEP	11107
OOSP1	11108
OOSP2	11109
OOSP3	11110
OOSP4A	11111
OOSP4B	11112
OPA1	11113
OPA3	11114
OPALIN	11115
OPCML	11116
OPHN1	11117
OPLAH	11118
OPN1LW	11119
OPN1MW	11120
OPN1MW2	11121
OPN1MW3	11122
OPN1SW	11123
OPN3	11124
OPN4	11125
OPN5	11126
OPRD1	11127
OPRK1	11128
OPRL1	11129
OPRM1	11130
OPRPN	11131
OPTC	11132
OPTN	11133
OR10A2	11134
OR10A3	11135
OR10A4	11136
OR10A5	11137
OR10A6	11138
OR10A7	11139
OR10AC1	11140
OR10AD1	11141
OR10AG1	11142
OR10C1	11143
OR10D3	11144
OR10G2	11145
OR10G3	11146
OR10G4	11147
OR10G6	11148
OR10G7	11149
OR10G8	11150
OR10G9	11151
OR10H1	11152
OR10H2	11153
OR10H3	11154
OR10H4	11155
OR10H5	11156
OR10J1	11157
OR10J3	11158
OR10J4	11159
OR10J5	11160
OR10K1	11161
OR10K2	11162
OR10P1	11163
OR10Q1	11164
